HAENP,E,AR
GARNI,N,AR
GORAM,E,AR
GRJEM,W,AR
GENAV,H,AR
GRLSM,B,AR
GNEAR,B,AR
GLAVE,B,AR
GEALH,B,AR
GNEJM,B,AR
GENAG,B,AR
GENEG,E,AR
GENLC,B,AR
GEALC,E,AR
GERAB,B,AR
GNRLA,N,AR
GAROS,W,AR
FLETA,N,AR
FLEOV,B,AR
FEIPY,W,AR
EZEZA,B,AR
ESINO,P,AR
ESNAD,B,AR
EMPDA,W,AR
ELDAO,N,AR
DAROY,N,AR
DOMIN,E,AR
CRULM,W,AR
COTEL,H,AR
COELV,B,AR
CNTOB,E,AR
CONEI,W,AR
CLOIU,H,AR
COLNE,H,AR
COIAE,E,AR
CBNTZ,H,AR
COLON,E,AR
CERVP,H,AR
CHAVR,W,AR
CHAOU,B,AR
CHARI,H,AR
CERRC,N,AR
CEBAS,E,AR
CASEL,B,AR
CASER,B,AR
CASEO,E,AR
CRENA,B,AR
CARUT,N,AR
CPTAS,H,AR
CAINS,B,AR
CPADS,B,AR
CANES,B,AR
BRASE,B,AR
BPLND,W,AR
BONLA,N,AR
BATRD,W,AR
BRISO,B,AR
BNIOJ,B,AR
BVSTA,W,AR
BESCA,B,AR
BSAIL,H,AR
BARDO,B,AR
BLCAR,B,AR
AZARA,N,AR
AYUCH,B,AR
AOYDM,N,AR
APOLE,N,AR
AMFRT,N,AR
AEASA,E,AR
GURIC,B,AR
ZONDA,J,AR
WNIFR,L,AR
WESCL,X,AR
VAEGR,Q,AR
VICHA,F,AR
VVAEI,X,AR
VURQI,E,AR
VUNIO,G,AR
VUION,F,AR
VTULB,X,AR
VTRIA,S,AR
VSNTR,J,AR
VLASI,J,AR
VRUMI,X,AR
VREDU,X,AR
VILAN,M,AR
VMAGU,J,AR
VLRAS,X,AR
VILAK,J,AR
VILAG,X,AR
VILGR,D,AR
VGERM,G,AR
VMRIA,X,AR
VILDS,J,AR
VILDR,X,AR
VDELD,X,AR
VCURB,X,AR
VCODT,X,AR
VCAEL,F,AR
VBUTO,F,AR
VATSQ,G,AR
VILLA,X,AR
VILLA,J,AR
VIAOE,X,AR
02-Nov,Z,AR
VEDIA,B,AR
VALEG,Y,AR
VALHT,R,AR
URIUR,L,AR
UNION,D,AR
ULPES,F,AR
UCACA,X,AR
TUPNO,M,AR
TUYAN,M,AR
TUBYA,Y,AR
TLOAS,B,AR
TENQL,B,AR
TRENL,L,AR
TONQS,B,AR
TLEDO,X,AR
TAYVZ,L,AR
TPUJI,X,AR
TINTN,G,AR
TICNO,X,AR
TELSN,U,AR
TELEN,L,AR
TECKA,U,AR
TAPLQ,B,AR
TAMEI,J,AR
TAMZX,F,AR
TAIDV,T,AR
SUSQU,Y,AR
SUMPA,G,AR
SCORD,R,AR
SREZU,X,AR
SERAO,X,AR
SELVA,G,AR
SEGUI,E,AR
STIAE,X,AR
SUJIL,K,AR
STOML,X,AR
SANOT,X,AR
SANTV,A,AR
SANRT,A,AR
SARDC,D,AR
SROSA,M,AR
SNTAM,K,AR
SMGDL,X,AR
SIABE,L,AR
SEUFM,X,AR
SCLRA,Y,AR
SCATN,Y,AR
SPDRO,G,AR
SNOGT,F,AR
SLORE,S,AR
SJLDO,X,AR
SJOSE,K,AR
SIDRO,K,AR
SFRAI,D,AR
SNFDC,X,AR
SCBLV,B,AR
SCRLO,X,AR
SCRLO,A,AR
SABLS,F,AR
SBALO,X,AR
SALCR,A,AR
SANAL,X,AR
SANTO,K,AR
SANIO,Y,AR
SATIN,X,AR
SAMUH,H,AR
SALTO,B,AR
SALTE,X,AR
SAIUE,B,AR
SLDAN,X,AR
SCNTA,X,AR
ROSAL,A,AR
RSILF,A,AR
ROJAS,B,AR
RODEO,J,AR
RIDVA,M,AR
RIVDA,J,AR
RIDVA,A,AR
RPICO,U,AR
RMAYO,U,AR
RGADE,V,AR
RCADO,R,AR
RICAD,Y,AR
RACUL,L,AR
RMALO,B,AR
QUILN,X,AR
QQUEM,L,AR
PRTSC,Z,AR
PEACQ,K,AR
PUELC,L,AR
PUAVW,B,AR
PHNDO,G,AR
PDTIG,P,AR
PORTA,X,AR
POMAN,K,AR
PIQUL,X,AR
PILNY,R,AR
PIGUE,B,AR
PDAGU,Q,AR
PCUNL,Q,AR
PETOM,Z,AR
PELGN,B,AR
PEHAJ,B,AR
PATQI,F,AR
PINDS,U,AR
PASCO,X,AR
PCANS,X,AR
PAREA,L,AR
PLGUA,G,AR
OVRDE,E,AR
ODNEZ,X,AR
OLTVA,F,AR
OBIPT,X,AR
NEPRZ,G,AR
NORQC,R,AR
NOETG,X,AR
NASCE,D,AR
NAPEY,H,AR
MTQUI,K,AR
MORIS,X,AR
MQEOA,G,AR
MONEH,B,AR
MLINS,A,AR
MIAMA,X,AR
MILAO,F,AR
MIGER,L,AR
METAN,A,AR
MEDIL,X,AR
MELIC,S,AR
MEDNO,B,AR
MTALI,X,AR
MARUL,X,AR
MAIAM,Q,AR
MQUIO,R,AR
MALGE,M,AR
MLANZ,F,AR
MAIPU,M,AR
MAINQ,R,AR
MAIAR,Y,AR
MCAIN,L,AR
SIROL,T,AR
LUANC,M,AR
LUJAN,D,AR
LVREA,K,AR
LTRES,G,AR
LSGNT,X,AR
LMENO,R,AR
LJRES,G,AR
LCODS,X,AR
LANOS,Z,AR
LNQMY,L,AR
LONDE,K,AR
LONCP,Q,AR
LMAUD,L,AR
LGNSM,D,AR
LELEQ,U,AR
LVINA,A,AR
LTIGR,H,AR
LVARS,X,AR
LPUMA,U,AR
LPEIC,X,AR
LOEJA,Q,AR
LLJAS,Q,AR
LJUTS,X,AR
LHRAS,M,AR
LCRDS,Q,AR
LACEQ,X,AR
LPUSJ,K,AR
LPURA,K,AR
LPRIA,B,AR
LPOMA,A,AR
LPYOA,X,AR
LAPAZ,M,AR
LPARA,X,AR
LMRED,K,AR
LMEDA,Y,AR
LMAUJ,L,AR
LAUNY,P,AR
LGRNJ,X,AR
LAGOP,U,AR
LFRNC,X,AR
LCONS,M,AR
LCODE,H,AR
LCSRA,X,AR
LCANI,A,AR
LCNDA,G,AR
LCADR,A,AR
LBNDA,G,AR
JUNIN,M,AR
JSMAR,U,AR
JCRAI,X,AR
JCITA,L,AR
ITALO,X,AR
ISLAV,X,AR
IRUYA,A,AR
INRVL,X,AR
INEOL,L,AR
IDZBL,X,AR
HUNAS,X,AR
HUALF,K,AR
HEUYN,U,AR
HERIL,S,AR
HERRR,G,AR
HERAZ,E,AR
HEDON,B,AR
HLVEC,S,AR
GUTMZ,X,AR
GAMIN,B,AR
GUACH,A,AR
GDOYC,M,AR
GERDG,Z,AR
GONDC,U,AR
GNELV,B,AR
GNALV,B,AR
GERSM,L,AR
GNALR,X,AR
GERAP,B,AR
GNMMG,A,AR
GMLJC,L,AR
GNRAL,M,AR
GEALM,B,AR
GENUM,P,AR
GEEEG,R,AR
GBADE,X,AR
GNERA,B,AR
GALVE,B,AR
GALVE,M,AR
GASRE,U,AR
GARZA,G,AR
GANDO,H,AR
FRIAS,G,AR
FERAD,G,AR
FAMIN,F,AR
ETURI,X,AR
ESLDC,P,AR
ESQUI,K,AR
EBORM,L,AR
ELTIO,X,AR
ESIMA,G,AR
ERDEO,K,AR
EMITN,U,AR
EHUEC,Q,AR
EHOYO,G,AR
ELENA,X,AR
ELCUY,R,AR
ECRMN,Y,AR
EARND,X,AR
EALTO,K,AR
EAUIL,Y,AR
DLRES,X,AR
DOLAN,U,AR
DOBLA,L,AR
DCAML,X,AR
DRWIN,R,AR
DVLZS,X,AR
DAIEU,B,AR
CUILC,L,AR
CSATE,X,AR
CRALT,X,AR
CPRGS,B,AR
COREB,R,AR
CORLB,X,AR
COTLC,R,AR
COEIN,T,AR
COARN,D,AR
CTLPB,Z,AR
COMAL,R,AR
COISB,X,AR
COALT,X,AR
COLID,G,AR
CLONB,L,AR
COLON,B,AR
CINTA,X,AR
CUMBI,K,AR
CHORT,H,AR
CHIMP,R,AR
CHALE,R,AR
CHEPS,F,AR
CAZON,X,AR
CHRAS,X,AR
CERIS,A,AR
CANGH,X,AR
CATRL,L,AR
CASRB,F,AR
CARIB,X,AR
CANEO,X,AR
CARNP,B,AR
CALOT,B,AR
CAOSC,B,AR
CRHUE,B,AR
CNDLI,D,AR
CLQUE,X,AR
CQUJO,A,AR
CMILA,X,AR
CAROS,U,AR
CALEU,L,AR
CACHI,A,AR
BRNQL,Q,AR
BURAC,T,AR
BESRN,D,AR
BUCRD,X,AR
BPOZO,G,AR
BRADO,B,AR
BERON,L,AR
BEARL,L,AR
BELEN,K,AR
BARNS,Q,AR
BNDEA,G,AR
BDRSL,T,AR
BOVAN,K,AR
ARUFO,S,AR
ACBRL,X,AR
ARCFE,B,AR
ARRAA,G,AR
ARATA,L,AR
ARNGU,E,AR
ANGLS,K,AR
ANGUL,L,AR
ANELO,Q,AR
ADCLO,Q,AR
ANCST,K,AR
AMING,F,AR
FLTNA,B,AR
ALUIN,Q,AR
ACHPN,X,AR
ALORS,U,AR
AITLI,L,AR
ALPRI,L,AR
ALADA,L,AR
ALDES,X,AR
ALEJR,X,AR
ALBEI,B,AR
AIMOS,F,AR
AGUAO,X,AR
ACHIS,X,AR
BELAI,S,AR
CRILO,B,AR
VBRNA,X,AR
CUETB,X,AR
ALNED,B,AR
STCDL,B,AR
ADROU,B,AR
KLIAR,5,AT
NUSAK,1,AT
ZRNDF,1,AT
ZINTA,1,AT
ZERHU,5,AT
ZAEDR,1,AT
WULED,1,AT
WOTBG,1,AT
WOLFA,1,AT
WENAS,1,AT
WIADL,1,AT
WISFL,1,AT
WISEN,1,AT
WEFNG,5,AT
WERFN,5,AT
WEROF,1,AT
WEINA,1,AT
WILER,8,AT
WBRCZ,1,AT
WASEE,1,AT
WICSE,1,AT
WARTH,8,AT
WALIB,1,AT
WALIP,5,AT
WAGRN,5,AT
VKRSG,8,AT
VIHOF,5,AT
UTEDO,5,AT
UNRWT,1,AT
UNRTE,5,AT
UNHLS,1,AT
URFNH,1,AT
UNKEN,5,AT
UBRSA,8,AT
TWENG,5,AT
TSNIE,1,AT
TCHNS,8,AT
TRADW,1,AT
TOBAJ,1,AT
THUNE,8,AT
THOAL,5,AT
TANCH,5,AT
TADEN,1,AT
SLZBR,8,AT
SLZPU,8,AT
STFDE,5,AT
STROB,5,AT
STREM,1,AT
STZIG,1,AT
STOOB,1,AT
STEBN,1,AT
STIAZ,1,AT
STERC,1,AT
STAER,8,AT
SDCHN,1,AT
SIBTA,8,AT
SIGBE,1,AT
SIBAG,8,AT
SEHAM,5,AT
SCAIP,5,AT
SCWZA,8,AT
STNAG,1,AT
SCHRU,8,AT
SCHPN,8,AT
SCNIF,8,AT
SCHEF,8,AT
SCLIN,8,AT
SCLDO,5,AT
SEFAT,5,AT
SCATO,1,AT
SCAND,1,AT
SCEND,1,AT
SATEI,8,AT
STVIP,5,AT
SAMIL,5,AT
SMCIB,1,AT
SAMBL,5,AT
SMADR,1,AT
SMGIL,5,AT
STMIB,1,AT
SGILN,5,AT
SGNKH,8,AT
STAIM,8,AT
STAIL,5,AT
SAAAZ,1,AT
SLBAC,5,AT
RSTAQ,1,AT
RUESF,1,AT
ROTIS,8,AT
RMADP,1,AT
RNSAX,8,AT
RIBND,1,AT
RBMTS,1,AT
RZING,1,AT
RINSE,8,AT
RLGDF,1,AT
REUTH,8,AT
RCHNT,1,AT
RAUIS,5,AT
RAMTN,5,AT
RAIDN,1,AT
RGGAL,8,AT
RDSTA,5,AT
PBHAL,5,AT
POSED,1,AT
PTSHN,1,AT
POTDR,1,AT
PODAS,1,AT
PAINF,5,AT
PIRDF,1,AT
PIGOR,1,AT
PISDO,5,AT
PARDO,1,AT
PAGEN,1,AT
PAMUF,1,AT
OSLIP,1,AT
OIBRL,1,AT
OLBED,1,AT
ORTAS,5,AT
OSHTN,1,AT
ORNDF,1,AT
ONRBS,5,AT
OBEIS,1,AT
OIBNL,1,AT
OBRLM,5,AT
NUIDR,8,AT
NUDAH,5,AT
NOFES,8,AT
NKSCH,1,AT
NIDRS,5,AT
NCLRF,1,AT
NETAL,1,AT
NSTBG,1,AT
NSADL,1,AT
NEKAW,5,AT
NIRAG,5,AT
NADLH,1,AT
NEUDF,1,AT
NECKR,1,AT
MULED,1,AT
MHRPP,5,AT
MHLRB,1,AT
MAHCG,5,AT
MSCDR,1,AT
MOBAS,1,AT
MNCHO,1,AT
MOGRS,8,AT
MOSDF,1,AT
MTLRG,8,AT
MSCHN,1,AT
MINGE,8,AT
MATDF,5,AT
MATSE,5,AT
MARUP,1,AT
MRKSM,1,AT
MNEUO,1,AT
MRKTA,1,AT
MRIAO,1,AT
MARIF,5,AT
MAAST,5,AT
MNADR,1,AT
MASHO,5,AT
MADER,8,AT
LUMBG,1,AT
LUDSC,8,AT
LORNS,8,AT
LORET,1,AT
LOCIB,1,AT
LOFER,5,AT
LIESF,1,AT
LEOAG,5,AT
LENWX,5,AT
LETPF,1,AT
LCHWZ,8,AT
LMEAN,5,AT
LCNDR,1,AT
LAKCH,1,AT
KUMIN,1,AT
KRMBH,8,AT
KISPL,5,AT
KENSD,1,AT
KOSER,5,AT
KOPPL,5,AT
KOSRF,1,AT
KFDSH,1,AT
KOBLA,8,AT
KOSDF,1,AT
KLSRE,8,AT
KGBCH,1,AT
KLIUS,1,AT
KLAUS,8,AT
KITSE,1,AT
KELCH,8,AT
KEMTN,1,AT
KAPRU,5,AT
KSRDF,1,AT
JISQF,1,AT
JENRO,1,AT
JABNG,1,AT
INZHF,1,AT
INEBR,8,AT
ILMTZ,1,AT
HTSLG,5,AT
HUTAU,5,AT
HOREI,1,AT
HORSC,1,AT
HSCIP,5,AT
HOENR,8,AT
HBSLR,5,AT
HIMWF,1,AT
HITRS,5,AT
HERAB,1,AT
HNFAW,5,AT
HNZIL,1,AT
HILGU,1,AT
HANRF,1,AT
HLANG,5,AT
HALBR,1,AT
HAKBR,1,AT
GUTCH,1,AT
GUESI,1,AT
GPTDF,1,AT
GRFAE,1,AT
GOLPF,1,AT
GOADS,5,AT
GOLDE,5,AT
GOFIS,8,AT
GANOR,1,AT
GACHU,8,AT
GAISU,8,AT
FUSCH,8,AT
FHLAS,5,AT
FAXRN,8,AT
FANRH,1,AT
FORST,5,AT
FLCHA,5,AT
FILZS,5,AT
FASTU,5,AT
EUGDF,5,AT
ELNDF,1,AT
ELSTN,5,AT
ELAUN,5,AT
ECNBR,8,AT
EGPYA,8,AT
EDLSA,1,AT
EBRAU,1,AT
EIPON,5,AT
EBNAU,5,AT
DNSVU,8,AT
DOAIN,5,AT
DOFEU,5,AT
DOREN,8,AT
DNERK,1,AT
DAHCK,5,AT
DTCHR,1,AT
DETCK,1,AT
DEUHJ,1,AT
DLAAS,8,AT
BUERS,8,AT
BRKND,1,AT
BCADG,5,AT
BREIT,1,AT
BAWLK,5,AT
BKSDF,1,AT
BLUEC,8,AT
BLONS,8,AT
BIZAU,8,AT
BILEN,8,AT
BEZAU,8,AT
BESTI,1,AT
BBEIS,5,AT
BRTLA,8,AT
BTMSR,1,AT
BADSF,1,AT
AZXZV,8,AT
APELN,1,AT
ANHER,5,AT
ANTAU,1,AT
ANIUA,5,AT
ANBCH,8,AT
ANDAU,1,AT
ATKIP,5,AT
ADNET,5,AT
KRIML,5,AT
BRAND,8,AT
LCKNS,1,AT
DAMES,8,AT
PFWRN,5,AT
BUSER,8,AT
SHROK,8,AT
YORFP,WA,AU
YANHP,WA,AU
YALGP,WA,AU
WUDOI,WA,AU
WOOOO,WA,AU
WODIE,SA,AU
WOSIE,SA,AU
WGANH,WA,AU
WLIAM,SA,AU
WIATO,SA,AU
WLARD,WA,AU
WAVIL,SA,AU
WRONA,WA,AU
WALRO,SA,AU
WAIER,SA,AU
WAGIN,WA,AU
WAKNE,WA,AU
VRGIN,SA,AU
VASSE,WA,AU
UPERS,SA,AU
UNLEY,SA,AU
TWELS,SA,AU
TUMYB,SA,AU
TRIGG,WA,AU
TODAY,WA,AU
THARO,SA,AU
TENAC,NT,AU
TAUND,SA,AU
TALEB,SA,AU
SWBRE,WA,AU
STURT,SA,AU
SRKYB,SA,AU
STRHA,SA,AU
STONL,WA,AU
STIRG,SA,AU
SOLWN,SA,AU
SMHED,SA,AU
SRPTN,WA,AU
SEAFD,SA,AU
RXBYD,SA,AU
ROSWY,SA,AU
ROEBU,WA,AU
MAIDV,WA,AU
RYNEA,SA,AU
RAEHO,WA,AU
QUORN,SA,AU
QUINP,WA,AU
PWIUA,SA,AU
PVIRA,SA,AU
PNOUG,SA,AU
PORTE,SA,AU
PADLI,SA,AU
PLYMT,SA,AU
PIJAR,WA,AU
PEBOH,SA,AU
PEMRO,WA,AU
PEARC,WA,AU
PAERI,WA,AU
PARAP,NT,AU
ONETH,SA,AU
OABNK,SA,AU
NORTF,WA,AU
NORTB,WA,AU
NOTMP,WA,AU
NORIE,SA,AU
NOALG,SA,AU
NHLBY,NT,AU
NARGI,WA,AU
NAIRE,SA,AU
MUDON,WA,AU
MUARG,WA,AU
MHLEN,WA,AU
MONTC,SA,AU
MUNTB,WA,AU
MOORA,WA,AU
MOANA,SA,AU
MTCHA,SA,AU
MIAND,WA,AU
MILES,WA,AU
MRDIN,WA,AU
MINGE,SA,AU
MVILE,WA,AU
MEDIA,WA,AU
MEDOW,SA,AU
MCLRV,SA,AU
MARIO,SA,AU
MARIN,SA,AU
MANNM,SA,AU
MAING,WA,AU
MANJU,WA,AU
MAALA,SA,AU
MTLND,SA,AU
MSFLD,SA,AU
LYDCH,SA,AU
LOWEC,WA,AU
LOBEA,SA,AU
LHAMP,SA,AU
LEWIO,SA,AU
LNGHC,SA,AU
KOJNU,WA,AU
KINGC,SA,AU
KNDEU,WA,AU
KATIN,WA,AU
KPUNA,SA,AU
KLBRI,WA,AU
KDINA,SA,AU
JAMSW,SA,AU
HITON,SA,AU
HATFI,SA,AU
HARVE,WA,AU
HCREK,WA,AU
HANOF,SA,AU
HCKAM,SA,AU
GURCA,SA,AU
GUIOD,WA,AU
GRNOT,WA,AU
GRASE,WA,AU
GSBRH,WA,AU
GOLWA,SA,AU
GLEEL,SA,AU
GILEP,SA,AU
FREIG,SA,AU
ENCTB,SA,AU
ELIZA,SA,AU
DONBR,WA,AU
DONAR,WA,AU
CHILW,WA,AU
DERBY,WA,AU
DENMR,WA,AU
PDENI,WA,AU
DALIO,SA,AU
DAITN,WA,AU
DAMPR,WA,AU
CUNDI,WA,AU
CUMNS,SA,AU
CRYLB,SA,AU
CAIGF,SA,AU
CAFES,SA,AU
CRMLV,SA,AU
COOGE,WA,AU
CPEDY,SA,AU
CLEVE,SA,AU
CLARE,SA,AU
CHETA,SA,AU
CEUNA,SA,AU
CAVHM,WA,AU
CAPEL,WA,AU
CANGO,WA,AU
CAIGO,SA,AU
BYFOD,WA,AU
BULSR,WA,AU
BRIGT,SA,AU
BRIDA,SA,AU
BRIDE,WA,AU
BOYUB,WA,AU
BOYAN,WA,AU
BLCKD,SA,AU
BIEHA,SA,AU
BIWOD,SA,AU
BEVRY,WA,AU
BLEVU,WA,AU
BLAIR,SA,AU
BFRDP,SA,AU
BEDOA,WA,AU
BEAON,SA,AU
BALNH,SA,AU
BAKLV,SA,AU
AUGST,WA,AU
ADRSN,SA,AU
AVALE,SA,AU
AGSTO,SA,AU
ALDGT,SA,AU
DNSOU,WA,AU
SEALF,SA,AU
CPHAM,SA,AU
TRCKS,WA,AU
PEMTG,WA,AU
SHNOP,WA,AU
DALET,WA,AU
JRENB,WA,AU
AYNGL,NT,AU
SUATP,NT,AU
LRKYH,NT,AU
LANER,NT,AU
LUDMA,NT,AU
FNIEB,NT,AU
NHTCL,NT,AU
GLENI,WA,AU
LKING,WA,AU
YAALA,QLD,AU
YSSAV,NSW,AU
YAVIL,VIC,AU
YRMAN,QLD,AU
YRRAJ,VIC,AU
YARRG,VIC,AU
YADIN,QLD,AU
WRLNG,SA,AU
WOREE,QLD,AU
WYALO,VIC,AU
WORIM,QLD,AU
WOMBY,QLD,AU
WLGOA,NSW,AU
WDFOR,QLD,AU
WODAI,QLD,AU
WINDR,QLD,AU
WLMSN,VIC,AU
WHISE,VIC,AU
WWYLG,NSW,AU
WECOR,QLD,AU
WESUY,TAS,AU
WETBR,QLD,AU
WERIB,VIC,AU
WEIPA,QLD,AU
WTGLN,VIC,AU
WASON,VIC,AU
WARNE,TAS,AU
WARDE,VIC,AU
WATIS,VIC,AU
WAIRN,VIC,AU
WKRTN,QLD,AU
WACOL,QLD,AU
VERMN,VIC,AU
URWEN,QLD,AU
UPWEY,VIC,AU
TYABB,VIC,AU
TUMIV,NSW,AU
TUAMI,VIC,AU
TUGUN,QLD,AU
TRUIA,VIC,AU
TRNYB,QLD,AU
TREMO,VIC,AU
TORAD,VIC,AU
TOOOO,QLD,AU
TOLGA,QLD,AU
TCANB,QLD,AU
THORY,VIC,AU
THASO,VIC,AU
ENTRA,NSW,AU
BASIN,VIC,AU
TAGON,QLD,AU
THBEN,QLD,AU
TEMOL,VIC,AU
TARON,TAS,AU
TAROM,QLD,AU
TARNI,VIC,AU
TLBGR,QLD,AU
SYDAM,VIC,AU
STNHE,QLD,AU
SGVLS,VIC,AU
SPVAE,VIC,AU
SPRIH,QLD,AU
SPTOD,VIC,AU
WRIES,VIC,AU
SOENT,VIC,AU
SOREL,TAS,AU
SOMER,VIC,AU
SMIHN,TAS,AU
SHORF,QLD,AU
SEHUV,NSW,AU
SHEFL,TAS,AU
SHRON,QLD,AU
SELBY,VIC,AU
SEAOD,VIC,AU
SCOAE,TAS,AU
SCOBY,VIC,AU
SCARE,QLD,AU
SATEL,NSW,AU
SARIN,QLD,AU
SANTE,QLD,AU
SNDFR,TAS,AU
SHELN,TAS,AU
SHENA,VIC,AU
SANRW,VIC,AU
SINTA,VIC,AU
RYAPX,VIC,AU
RUHOD,NSW,AU
ROWVI,VIC,AU
ROSUD,VIC,AU
ROSBE,TAS,AU
ROSAN,VIC,AU
ROKEB,TAS,AU
ROCKA,QLD,AU
ROCAN,VIC,AU
RIVEW,QLD,AU
RIPNE,VIC,AU
RINDE,VIC,AU
RODES,NSW,AU
RESBY,NSW,AU
RSEOI,VIC,AU
RSEAH,VIC,AU
RENAW,SA,AU
RENMA,SA,AU
REGTP,NSW,AU
RDLNB,QLD,AU
REDHA,NSW,AU
REDBN,QLD,AU
RAWTH,NSW,AU
RANSO,QLD,AU
QURND,NSW,AU
QUETW,TAS,AU
QUNSI,VIC,AU
POSER,QLD,AU
PREST,VIC,AU
PSREL,TAS,AU
PORLN,NSW,AU
PKEMA,NSW,AU
PORTF,VIC,AU
PDOGA,QLD,AU
POITC,VIC,AU
POINC,NSW,AU
PLETY,VIC,AU
PTOWN,NSW,AU
PICON,NSW,AU
PHILI,NSW,AU
PEHVI,NSW,AU
PERTH,TAS,AU
PENOL,SA,AU
PENGI,TAS,AU
PHILL,NSW,AU
PACOV,VIC,AU
PARKL,VIC,AU
PBEAH,NSW,AU
PALMB,QLD,AU
PAEHU,VIC,AU
PKHMS,VIC,AU
OUYEN,VIC,AU
ORMND,VIC,AU
OMILE,QLD,AU
OLIDA,VIC,AU
OBEAC,TAS,AU
OLDBA,NSW,AU
OFICE,VIC,AU
OBERN,NSW,AU
OAKEY,QLD,AU
OAKLE,NSW,AU
NYNGN,NSW,AU
NUWAG,VIC,AU
NHILL,VIC,AU
NTURM,NSW,AU
NORTH,NSW,AU
NORHF,VIC,AU
NOHCT,VIC,AU
NRMHT,NSW,AU
NOSAL,QLD,AU
NHEAD,QLD,AU
NBLEP,VIC,AU
NIBIN,NSW,AU
NETAD,TAS,AU
NWPRT,VIC,AU
NEWIT,VIC,AU
NAOMI,NSW,AU
NWRRN,VIC,AU
NWARE,VIC,AU
NADER,NSW,AU
NROMA,NSW,AU
NRAGB,QLD,AU
NANAG,NSW,AU
NBIAC,NSW,AU
MURTE,NSW,AU
MUNDL,SA,AU
MUWAL,NSW,AU
MLGOA,NSW,AU
MOUTP,VIC,AU
MOUTM,VIC,AU
MUNTE,VIC,AU
MONTE,VIC,AU
MDANE,VIC,AU
MOUTC,VIC,AU
MBEAU,VIC,AU
MORYA,NSW,AU
MROUC,VIC,AU
MORBI,VIC,AU
MONEP,VIC,AU
MBECH,NSW,AU
MOREC,VIC,AU
MALRT,VIC,AU
MONUK,VIC,AU
MONAH,SA,AU
MLONG,NSW,AU
MOGIL,QLD,AU
MOAMA,NSW,AU
MTCHA,VIC,AU
MLTON,NSW,AU
MITOR,NSW,AU
MPARK,VIC,AU
MILOE,VIC,AU
MERIW,NSW,AU
MERIC,VIC,AU
MERND,VIC,AU
MENTO,VIC,AU
MLTNS,VIC,AU
MCKNO,VIC,AU
MARBO,VIC,AU
MARGT,TAS,AU
MANFE,VIC,AU
MANIL,NSW,AU
MALBR,NSW,AU
MACOD,VIC,AU
MACLE,NSW,AU
MASVI,NSW,AU
MLSFD,VIC,AU
LYSTI,VIC,AU
LUDEA,NSW,AU
LOXTN,SA,AU
LOWRP,VIC,AU
LOVDA,SA,AU
LONZX,NSW,AU
LONGR,TAS,AU
LRIVE,VIC,AU
LYDAE,VIC,AU
LIGHR,NSW,AU
LEURA,NSW,AU
LAWSN,NSW,AU
CAMNH,NSW,AU
LADER,TAS,AU
LAROB,TAS,AU
LANOK,NSW,AU
LARGS,NSW,AU
LAWRI,VIC,AU
LCOVE,NSW,AU
LALOR,VIC,AU
LAKEI,NSW,AU
LCAGE,NSW,AU
KYOLE,NSW,AU
KUNEL,NSW,AU
KRNDA,QLD,AU
KOTRA,NSW,AU
KWRUP,VIC,AU
KTNGL,NSW,AU
KOARH,NSW,AU
KIRBL,NSW,AU
KNGSB,TAS,AU
KIGSO,SA,AU
KILEW,VIC,AU
KLSYH,VIC,AU
KEBUH,VIC,AU
KEJAJ,VIC,AU
KERIG,TAS,AU
KENSO,VIC,AU
KEITO,VIC,AU
KENAL,NSW,AU
KEITH,SA,AU
KIRAE,NSW,AU
KILOR,VIC,AU
KNWAL,NSW,AU
KAGOV,NSW,AU
KAGRF,VIC,AU
KNDOS,NSW,AU
KLORM,VIC,AU
KISTA,VIC,AU
KHIBA,NSW,AU
JUNEE,NSW,AU
JINEA,NSW,AU
JIABN,NSW,AU
JILBY,NSW,AU
JAMRO,NSW,AU
IVANE,VIC,AU
INMCK,SA,AU
HURSG,NSW,AU
HUTBI,VIC,AU
HUNVL,TAS,AU
HUSDA,VIC,AU
HUGNE,QLD,AU
HOLNG,NSW,AU
HHILL,QLD,AU
HOEBU,NSW,AU
HSWTY,NSW,AU
HOLAT,NSW,AU
HOLBK,NSW,AU
HILST,NSW,AU
HENTY,NSW,AU
HERGW,VIC,AU
HEIBG,VIC,AU
HGRET,NSW,AU
HEAON,VIC,AU
HETRO,VIC,AU
HALBK,NSW,AU
HARKT,NSW,AU
HAYXU,NSW,AU
HWTNS,VIC,AU
HNEST,NSW,AU
HAIGO,NSW,AU
HAMTP,VIC,AU
HALAM,VIC,AU
GUYRA,NSW,AU
GUDAO,NSW,AU
GUNDA,NSW,AU
GULON,NSW,AU
GRETA,NSW,AU
GRFEL,NSW,AU
GRELP,NSW,AU
GRNAE,VIC,AU
GRANT,TAS,AU
GOSFD,NSW,AU
GOLGO,NSW,AU
GLOES,NSW,AU
GLENY,VIC,AU
GLNOE,NSW,AU
GHNTY,VIC,AU
GLFEI,VIC,AU
GILNR,NSW,AU
GILGI,NSW,AU
GRINO,NSW,AU
GEORT,TAS,AU
GEMRK,VIC,AU
GVSTN,TAS,AU
GYNDA,QLD,AU
GRFLD,VIC,AU
GALTO,NSW,AU
FRKTN,NSW,AU
FRAST,VIC,AU
FRNKL,TAS,AU
FORSH,NSW,AU
FRBES,NSW,AU
FOTSR,VIC,AU
FILEY,NSW,AU
